hotel_name,author_name,language,review_text,processed_review,processed_final_review,hotel_overall_rating,review_rating
Palmiye Apart Otel,ibrahim Ethem Pirçek,en,pleased cleanliness hygiene view river balcony apartment wonderful thank much manager mr şeniz helped us everything,pleased cleanliness hygiene view river balcony apartment wonderful thank much manager şeniz helped everything,pleased cleanliness hygiene view river balcony apartment wonderful thank much manager şeniz help everything,4.7,5
Palmiye Apart Otel,Esra Kartal,en,place lacking hygiene rent apartment different hotel room washing machine price insufficient terms performance recommend,place lacking hygiene rent apartment different hotel room washing machine price insufficient term performance recommend,place lack hygiene rent apartment different hotel room wash machine price insufficient term performance recommend,4.7,3
Uğurevler Apart,Nezahat Kizilbag,tr,i̇şletmeciler ilgili sıcak insanlar temiz nezih huzurlu yer aynı evinizdeki çamaşır bulaşık makinesi çeşit mutfak eşyası mevcut bahçesi büyük ayrı ayrı oturma barbekü yapma imkanı memnun kaldık kesinlikle tavsiye ederim,operator concerned warm people clean decent peaceful place home washing machine dishwasher variety kitchen utensil available garden large separate seating barbecue possibility satisfied would definitely recommend,operator concerned warm people clean decent peaceful place home washing machine dishwasher variety kitchen utensil available garden large separate seating barbecue possibility satisfy would definitely recommend,3.9,5
Uğurevler Apart,Ceren Sandıklı,tr,gün ailecek kaldık aileler uygun yer türkan hanım eşi şeyimizle ilgilendi klima korkmuştuk geceleri üşüyorsunuz evin içi zaman serin içerisinde size lazım olacak mevcut teşekkürler,stayed family day family took care wife wife thing afraid air conditioner cold night cold night need cool time inside house thanks,stay family day family take care wife wife thing afraid air condition cold night cold night need cool time inside house thank,3.9,5
Uğurevler Apart,Mehmet Güralp,tr,türkan öğretmenimiz uğur abimiz tanıdığımız ender güzel insanlar sohbetleri ilgileri güler yüzlü candan bahçesindeki organik meyvelerden ikramları güzel demli çay ikramı vs say say bitmez herşey teşekkür ederiz konaklama tercih temiz evinizde hissedeceğiniz yer uğur evler apart,türkan teacher uğur brother rare beautiful people know conversation interest smiling face kindness organic fruit garden treat nice brewed tea thank everything thank everything thank accommodation place feel home feel home,türkan teacher uğur brother rare beautiful people know conversation interest smile face kindness organic fruit garden treat nice brew tea thank everything thank everything thank accommodation place feel home feel home,3.9,5
Uğurevler Apart,salih şahin,tr,temiz nezih yer hatice hanım ailesi sıcak kanlı evde çamaşır makinası buzdolabı tv mutfak malzemeleri kılıf kıyafetinizi alın evinizde davranın seneye görüşmek,clean decent place hatice lady family warmblooded home washing machine refrigerator tv kitchen utensil cover clothes take clothes behave home see next,clean decent place hatice lady family warm blood home washing machine refrigerator tv kitchen utensil cover clothes take clothes behave home see next,3.9,5
Uğurevler Apart,ersen tetik,tr,kalmadım gittim gördüm full eşyalı ev yer ula denize yaklaşık km fiyat değer mi değmez mi karar verin,didnt stay went saw fully furnished house place ula sea price worth decide whether worth,not stay go saw fully furnish house place ula sea price worth decide whether worth,3.9,2
Uğurevler Apart,Nezahat Kizilbag,en,operators caring warm people clean decent peaceful place like home laundry dishwasher kinds kitchen utensils everything garden large separate seating barbecue opportunities pleased would definitely recommend,operator caring warm people clean decent peaceful place like home laundry dishwasher kind kitchen utensil everything garden large separate seating barbecue opportunity pleased would definitely recommend,operator care warm people clean decent peaceful place like home laundry dishwasher kind kitchen utensil everything garden large separate seating barbecue opportunity please would definitely recommend,3.9,5
Uğurevler Apart,Ceren Sandıklı,en,stayed family days suitable place families ms türkan husband took care everything afraid air conditioning even get cold night always cool inside house everything need inside thanks everything,stayed family day suitable place family türkan husband took care everything afraid air conditioner even get cold night always cool inside house everything need inside thanks everything,stay family day suitable place family türkan husband take care everything afraid air condition even get cold night always cool inside house everything need inside thank everything,3.9,5
Uğurevler Apart,Mehmet Güralp,en,teacher türkan brother uğur rare beautiful people met pleasant conversations interest smiling faces cordiality treats organic fruits garden nice brewed tea etc countless thank everything uğur evler apart clean place choose accommodation feel like home,teacher türkan brother uğur rare beautiful people met pleasant conversation interest smiling face cordiality treat organic fruit garden nice brewed tea countless thank everything uğurevler apart clean place choose accommodation feel like home,teacher türkan brother uğur rare beautiful people meet pleasant conversation interest smile face cordiality treat organic fruit garden nice brew tea countless thank everything uğurevler apart clean place choose accommodation feel like home,3.9,5
Uğurevler Apart,salih şahin,en,clean decent place ms hatice family friendly everything home washing machine refrigerator tv kitchen supplies cover take clothes treat like home see next year,clean decent place hatice family friendly everything home washing machine refrigerator tv kitchen supply cover take clothes treat like home see next,clean decent place hatice family friendly everything home wash machine refrigerator tv kitchen supply cover take clothes treat like home see next,3.9,5
Uğurevler Apart,ersen tetik,en,didnt stay went saw fully furnished house location km sea price tl decide whether worth,didnt stay went saw fully furnished house location sea price decide whether worth,not stay go saw fully furnish house location sea price decide whether worth,3.9,2
Mevsim Apart - Akyaka Apart,Kadir Darı,tr,artıları sahile yürüme mesafesi apartın ara sokakta oluşu gece sessizlik sağlıyor migros şok dk mesafede dairede çift klima sıcak soğuk su ayarı yeterli balkonu geniş ferah kisi konaklamada yeterince rahat sinek problemi yok camlar sineklikle kapanmış durumda eksileri kahvaltı alıyorsanız beklenti içine girmeyin kahvaltıda ekmek çıkana soğuk ekmek var pogaca çıkıyor bitiyor görevli arkadaş mt den seslenip oda numaranızı soruyor ben sayede kaldığını öğrendim çorba su kahvaltı deği lkahvaltıdan beklentiniz olmasın apartlarda mutfakta bulaşık sabunu banyoda el sabunu şampuan yok talep ettiğiniz aparta vermiyoruz denip çözüm sunulmuyor apart içinde çalışan karşılaşsanız hemen kafalarını çevirip işlerine devam ediyorlar bir günaydın hosgeldiniz iyi akşamlar duymak zor internet çekim kuvveti üst katlar zayıf apart sahibi murat beyin işi severek belli fakat çalışanlar belirtmek zor,pro walking distance beach fact apartment side street provides silence night migros şok away double air conditioner apartment hot cold water adjustment sufficient balcony large spacious person comfortable enough accommodation fly problem window closed mosquito net case con taking breakfast get expectation taking breakfast bread breakfast cold bread pogaca come attendant friend call mt asks room number learned soup water breakfast expect breakfast expect breakfast kitchen apartment dish soap kitchen hand soap bathroom shampoo bathroom shampoo give apartment request solution offered encounter employee working apartment immediately turn head continue work difficult hear good morning welcome good evening difficult hear internet shooting force upper floor upper floor weak apartment owner murat brain obviously loving job difficult indicate employee,pro walk distance beach fact apartment side street provide silence night migros şok away double air condition apartment hot cold water adjustment sufficient balcony large spacious person comfortable enough accommodation fly problem window close mosquito net case con take breakfast get expectation take breakfast bread breakfast cold bread pogaca attendant friend call mt ask room number learn soup water breakfast expect breakfast expect breakfast kitchen apartment dish soap kitchen hand soap bathroom shampoo bathroom shampoo give apartment request solution offer encounter employee work apartment immediately turn head continue work difficult hear good morning welcome good evening difficult hear internet shoot force upper floor upper floor weak apartment owner murat brain obviously love job difficult indicate employee,4.1,3
