hotel_name,review_idx,aspect,sentiment
Alp Suites Mandalin,434,price,positive
Alp Suites Mandalin,434,food,positive
Alp Suites Mandalin,434,Beach & Water,positive
Alp Suites Mandalin,434,Accommodation & Facilities,positive
Alp Suites Mandalin,434,Service & Social Experience,positive
Alp Suites Mandalin,434,Leisure & Meals,positive
Alp Suites Mandalin,435,room,positive
Alp Suites Mandalin,435,service,positive
Alp Suites Mandalin,435,location,positive
Alp Suites Mandalin,435,price,positive
Alp Suites Mandalin,435,food,positive
Alp Suites Mandalin,435,Beach & Water,positive
Alp Suites Mandalin,435,Accommodation & Facilities,positive
Alp Suites Mandalin,435,Service & Social Experience,positive
Alp Suites Mandalin,435,Leisure & Meals,positive
Alp Suites Mandalin,436,room,positive
Alp Suites Mandalin,436,service,positive
Alp Suites Mandalin,436,location,positive
Alp Suites Mandalin,436,price,positive
Alp Suites Mandalin,436,food,positive
Alp Suites Mandalin,436,Beach & Water,positive
Alp Suites Mandalin,436,Accommodation & Facilities,positive
Alp Suites Mandalin,436,Service & Social Experience,positive
Alp Suites Mandalin,436,Leisure & Meals,positive
Alp Suites Mandalin,437,room,positive
Alp Suites Mandalin,437,service,positive
Alp Suites Mandalin,437,location,positive
Alp Suites Mandalin,437,price,positive
Alp Suites Mandalin,437,food,positive
Alp Suites Mandalin,437,Beach & Water,positive
Alp Suites Mandalin,437,Accommodation & Facilities,positive
Alp Suites Mandalin,437,Service & Social Experience,positive
Alp Suites Mandalin,437,Leisure & Meals,positive
Alp Suites Mandalin,438,room,positive
Alp Suites Mandalin,438,service,positive
Alp Suites Mandalin,438,location,positive
Alp Suites Mandalin,438,price,positive
Alp Suites Mandalin,438,food,positive
Alp Suites Mandalin,438,Beach & Water,positive
Alp Suites Mandalin,438,Accommodation & Facilities,positive
Alp Suites Mandalin,438,Service & Social Experience,positive
Alp Suites Mandalin,438,Leisure & Meals,positive
Alp Suites Mandalin,439,room,positive
Alp Suites Mandalin,439,service,positive
Alp Suites Mandalin,439,location,positive
Alp Suites Mandalin,439,price,positive
Alp Suites Mandalin,439,food,positive
Alp Suites Mandalin,439,Beach & Water,positive
Alp Suites Mandalin,439,Accommodation & Facilities,positive
Alp Suites Mandalin,439,Service & Social Experience,positive
Alp Suites Mandalin,439,Leisure & Meals,positive
Alp Suites Mandalin,440,room,positive
Alp Suites Mandalin,440,service,positive
Alp Suites Mandalin,440,location,positive
Alp Suites Mandalin,440,price,positive
Alp Suites Mandalin,440,food,positive
Alp Suites Mandalin,440,Beach & Water,positive
Alp Suites Mandalin,440,Accommodation & Facilities,positive
Alp Suites Mandalin,440,Service & Social Experience,positive
Alp Suites Mandalin,440,Leisure & Meals,positive
Alp Suites Mandalin,441,room,negative
Alp Suites Mandalin,441,service,positive
Alp Suites Mandalin,441,location,negative
Alp Suites Mandalin,441,price,positive
Alp Suites Mandalin,441,food,positive
Alp Suites Mandalin,441,Beach & Water,positive
Alp Suites Mandalin,441,Accommodation & Facilities,positive
Alp Suites Mandalin,441,Service & Social Experience,positive
Alp Suites Mandalin,441,Leisure & Meals,positive
Tuna Otel,442,room,positive
Tuna Otel,442,service,positive
Tuna Otel,442,location,positive
Tuna Otel,442,price,positive
Tuna Otel,442,food,positive
Tuna Otel,442,Beach & Water,positive
Tuna Otel,442,Accommodation & Facilities,positive
Tuna Otel,442,Service & Social Experience,positive
Tuna Otel,442,Leisure & Meals,positive
Tuna Otel,443,room,neutral
Tuna Otel,443,service,positive
Tuna Otel,443,location,positive
Tuna Otel,443,price,positive
Tuna Otel,443,food,positive
Tuna Otel,443,Beach & Water,positive
Tuna Otel,443,Accommodation & Facilities,positive
Tuna Otel,443,Service & Social Experience,positive
Tuna Otel,443,Leisure & Meals,positive
Tuna Otel,444,room,positive
Tuna Otel,444,service,positive
Tuna Otel,444,location,positive
Tuna Otel,444,price,positive
Tuna Otel,444,food,positive
Tuna Otel,444,Beach & Water,positive
Tuna Otel,444,Accommodation & Facilities,positive
Tuna Otel,444,Service & Social Experience,positive
Tuna Otel,444,Leisure & Meals,positive
Tuna Otel,445,room,positive
Tuna Otel,445,service,positive
Tuna Otel,445,location,positive
Tuna Otel,445,price,positive
Tuna Otel,445,food,positive
Tuna Otel,445,Beach & Water,positive
Tuna Otel,445,Accommodation & Facilities,positive
Tuna Otel,445,Service & Social Experience,positive
Tuna Otel,445,Leisure & Meals,positive
Tuna Otel,446,room,positive
Tuna Otel,446,service,positive
Tuna Otel,446,location,positive
Tuna Otel,446,price,positive
Tuna Otel,446,food,positive
Tuna Otel,446,Beach & Water,positive
Tuna Otel,446,Accommodation & Facilities,positive
Tuna Otel,446,Service & Social Experience,positive
Tuna Otel,446,Leisure & Meals,positive
Tuna Otel,447,room,positive
Tuna Otel,447,service,positive
Tuna Otel,447,location,positive
Tuna Otel,447,price,positive
Tuna Otel,447,food,positive
Tuna Otel,447,Beach & Water,positive
Tuna Otel,447,Accommodation & Facilities,positive
Tuna Otel,447,Service & Social Experience,positive
Tuna Otel,447,Leisure & Meals,positive
Tuna Otel,448,room,positive
Tuna Otel,448,service,positive
Tuna Otel,448,location,positive
Tuna Otel,448,price,positive
Tuna Otel,448,food,positive
Tuna Otel,448,Beach & Water,positive
Tuna Otel,448,Accommodation & Facilities,positive
Tuna Otel,448,Service & Social Experience,positive
Tuna Otel,448,Leisure & Meals,positive
Tuna Otel,449,room,positive
Tuna Otel,449,service,positive
Tuna Otel,449,location,positive
Tuna Otel,449,price,positive
Tuna Otel,449,food,positive
Tuna Otel,449,Beach & Water,positive
Tuna Otel,449,Accommodation & Facilities,positive
Tuna Otel,449,Service & Social Experience,positive
Tuna Otel,449,Leisure & Meals,positive
Tuna Otel,450,room,positive
Tuna Otel,450,service,positive
Tuna Otel,450,location,positive
Tuna Otel,450,price,positive
Tuna Otel,450,food,positive
Tuna Otel,450,Beach & Water,positive
Tuna Otel,450,Accommodation & Facilities,positive
Tuna Otel,450,Service & Social Experience,positive
Tuna Otel,450,Leisure & Meals,positive
Tuna Otel,451,room,positive
Tuna Otel,451,service,positive
Tuna Otel,451,location,positive
Tuna Otel,451,price,positive
Tuna Otel,451,food,positive
Tuna Otel,451,Beach & Water,positive
Tuna Otel,451,Accommodation & Facilities,positive
Tuna Otel,451,Service & Social Experience,positive
Tuna Otel,451,Leisure & Meals,positive
Otel Arın,452,room,positive
Otel Arın,452,service,positive
Otel Arın,452,location,positive
Otel Arın,452,price,positive
Otel Arın,452,food,positive
Otel Arın,452,Beach & Water,positive
Otel Arın,452,Accommodation & Facilities,positive
Otel Arın,452,Service & Social Experience,positive
Otel Arın,452,Leisure & Meals,positive
Otel Arın,453,room,positive
Otel Arın,453,service,positive
Otel Arın,453,location,positive
Otel Arın,453,price,positive
Otel Arın,453,food,positive
Otel Arın,453,Beach & Water,positive
Otel Arın,453,Accommodation & Facilities,positive
Otel Arın,453,Service & Social Experience,positive
Otel Arın,453,Leisure & Meals,positive
Otel Arın,454,room,positive
Otel Arın,454,service,positive
Otel Arın,454,location,positive
Otel Arın,454,price,positive
Otel Arın,454,food,positive
Otel Arın,454,Beach & Water,positive
Otel Arın,454,Accommodation & Facilities,positive
Otel Arın,454,Service & Social Experience,positive
Otel Arın,454,Leisure & Meals,positive
Otel Arın,455,room,positive
Otel Arın,455,service,positive
Otel Arın,455,location,positive
Otel Arın,455,price,positive
Otel Arın,455,food,positive
Otel Arın,455,Beach & Water,positive
Otel Arın,455,Accommodation & Facilities,positive
Otel Arın,455,Service & Social Experience,positive
Otel Arın,455,Leisure & Meals,positive
Otel Arın,456,room,positive
Otel Arın,456,service,positive
Otel Arın,456,location,positive
Otel Arın,456,price,positive
Otel Arın,456,food,positive
Otel Arın,456,Beach & Water,positive
Otel Arın,456,Accommodation & Facilities,positive
Otel Arın,456,Service & Social Experience,positive
Otel Arın,456,Leisure & Meals,positive
Otel Arın,457,room,positive
Otel Arın,457,service,positive
Otel Arın,457,location,positive
Otel Arın,457,price,positive
Otel Arın,457,food,positive
Otel Arın,457,Beach & Water,positive
Otel Arın,457,Accommodation & Facilities,positive
Otel Arın,457,Service & Social Experience,positive
Otel Arın,457,Leisure & Meals,positive
Otel Arın,458,room,positive
Otel Arın,458,service,positive
Otel Arın,458,location,positive
Otel Arın,458,price,positive
Otel Arın,458,food,positive
Otel Arın,458,Beach & Water,positive
Otel Arın,458,Accommodation & Facilities,positive
Otel Arın,458,Service & Social Experience,positive
Otel Arın,458,Leisure & Meals,positive
Otel Arın,459,room,positive
Otel Arın,459,service,positive
Otel Arın,459,location,positive
Otel Arın,459,price,positive
Otel Arın,459,food,positive
Otel Arın,459,Beach & Water,positive
Otel Arın,459,Accommodation & Facilities,positive
Otel Arın,459,Service & Social Experience,positive
Otel Arın,459,Leisure & Meals,positive
Otel Arın,460,room,positive
Otel Arın,460,service,positive
Otel Arın,460,location,positive
Otel Arın,460,price,positive
Otel Arın,460,food,positive
Otel Arın,460,Beach & Water,positive
Otel Arın,460,Accommodation & Facilities,positive
Otel Arın,460,Service & Social Experience,positive
Otel Arın,460,Leisure & Meals,positive
Limon Apart,461,room,positive
Limon Apart,461,service,positive
Limon Apart,461,location,positive
Limon Apart,461,price,positive
Limon Apart,461,food,positive
Limon Apart,461,Beach & Water,positive
Limon Apart,461,Accommodation & Facilities,positive
Limon Apart,461,Service & Social Experience,positive
Limon Apart,461,Leisure & Meals,positive
Limon Apart,462,room,positive
Limon Apart,462,service,positive
Limon Apart,462,location,positive
Limon Apart,462,price,positive
Limon Apart,462,food,positive
Limon Apart,462,Beach & Water,positive
Limon Apart,462,Accommodation & Facilities,positive
Limon Apart,462,Service & Social Experience,positive
Limon Apart,462,Leisure & Meals,positive
Limon Apart,463,room,positive
Limon Apart,463,service,positive
Limon Apart,463,location,positive
Limon Apart,463,price,positive
Limon Apart,463,food,positive
Limon Apart,463,Beach & Water,positive
Limon Apart,463,Accommodation & Facilities,positive
Limon Apart,463,Service & Social Experience,positive
Limon Apart,463,Leisure & Meals,positive
Limon Apart,464,room,positive
Limon Apart,464,service,positive
Limon Apart,464,location,positive
Limon Apart,464,price,positive
Limon Apart,464,food,positive
Limon Apart,464,Beach & Water,positive
Limon Apart,464,Accommodation & Facilities,positive
Limon Apart,464,Service & Social Experience,positive
Limon Apart,464,Leisure & Meals,positive
Limon Apart,465,room,positive
Limon Apart,465,service,positive
Limon Apart,465,location,positive
Limon Apart,465,price,positive
Limon Apart,465,food,positive
Limon Apart,465,Beach & Water,positive
Limon Apart,465,Accommodation & Facilities,positive
Limon Apart,465,Service & Social Experience,positive
Limon Apart,465,Leisure & Meals,positive
Limon Apart,466,room,positive
Limon Apart,466,service,positive
Limon Apart,466,location,positive
Limon Apart,466,price,positive
Limon Apart,466,food,positive
Limon Apart,466,Beach & Water,positive
Limon Apart,466,Accommodation & Facilities,positive
Limon Apart,466,Service & Social Experience,positive
Limon Apart,466,Leisure & Meals,positive
Limon Apart,467,room,positive
Limon Apart,467,service,positive
Limon Apart,467,location,positive
Limon Apart,467,price,positive
Limon Apart,467,food,positive
Limon Apart,467,Beach & Water,positive
Limon Apart,467,Accommodation & Facilities,positive
Limon Apart,467,Service & Social Experience,positive
Limon Apart,467,Leisure & Meals,positive
Limon Apart,468,room,positive
Limon Apart,468,service,positive
Limon Apart,468,location,positive
Limon Apart,468,price,positive
Limon Apart,468,food,positive
Limon Apart,468,Beach & Water,positive
Limon Apart,468,Accommodation & Facilities,positive
Limon Apart,468,Service & Social Experience,positive
Limon Apart,468,Leisure & Meals,positive
Limon Apart,469,room,positive
Limon Apart,469,service,positive
Limon Apart,469,location,positive
Limon Apart,469,price,positive
Limon Apart,469,food,positive
Limon Apart,469,Beach & Water,positive
Limon Apart,469,Accommodation & Facilities,positive
Limon Apart,469,Service & Social Experience,positive
Limon Apart,469,Leisure & Meals,positive
Limon Apart,470,room,positive
Limon Apart,470,service,positive
Limon Apart,470,location,positive
Limon Apart,470,price,positive
Limon Apart,470,food,positive
Limon Apart,470,Beach & Water,positive
Limon Apart,470,Accommodation & Facilities,positive
Limon Apart,470,Service & Social Experience,positive
Limon Apart,470,Leisure & Meals,positive
Hotel Grand Azmakhan Spa & Wellness,471,room,neutral
Hotel Grand Azmakhan Spa & Wellness,471,service,negative
Hotel Grand Azmakhan Spa & Wellness,471,location,neutral
Hotel Grand Azmakhan Spa & Wellness,471,price,neutral
Hotel Grand Azmakhan Spa & Wellness,471,food,neutral
Hotel Grand Azmakhan Spa & Wellness,471,Beach & Water,neutral
Hotel Grand Azmakhan Spa & Wellness,471,Accommodation & Facilities,neutral
Hotel Grand Azmakhan Spa & Wellness,471,Service & Social Experience,negative
Hotel Grand Azmakhan Spa & Wellness,471,Leisure & Meals,neutral
Hotel Grand Azmakhan Spa & Wellness,472,room,negative
Hotel Grand Azmakhan Spa & Wellness,472,service,negative
Hotel Grand Azmakhan Spa & Wellness,472,location,negative
Hotel Grand Azmakhan Spa & Wellness,472,price,negative
Hotel Grand Azmakhan Spa & Wellness,472,food,negative
Hotel Grand Azmakhan Spa & Wellness,472,Beach & Water,negative
Hotel Grand Azmakhan Spa & Wellness,472,Accommodation & Facilities,negative
Hotel Grand Azmakhan Spa & Wellness,472,Service & Social Experience,negative
Hotel Grand Azmakhan Spa & Wellness,472,Leisure & Meals,negative
Hotel Grand Azmakhan Spa & Wellness,473,room,negative
Hotel Grand Azmakhan Spa & Wellness,473,service,negative
Hotel Grand Azmakhan Spa & Wellness,473,location,negative
Hotel Grand Azmakhan Spa & Wellness,473,price,negative
Hotel Grand Azmakhan Spa & Wellness,473,food,negative
Hotel Grand Azmakhan Spa & Wellness,473,Beach & Water,negative
Hotel Grand Azmakhan Spa & Wellness,473,Accommodation & Facilities,negative
Hotel Grand Azmakhan Spa & Wellness,473,Service & Social Experience,negative
Hotel Grand Azmakhan Spa & Wellness,473,Leisure & Meals,negative
Hotel Grand Azmakhan Spa & Wellness,474,room,negative
Hotel Grand Azmakhan Spa & Wellness,474,service,negative
Hotel Grand Azmakhan Spa & Wellness,474,location,negative
Hotel Grand Azmakhan Spa & Wellness,474,price,negative
Hotel Grand Azmakhan Spa & Wellness,474,food,negative
Hotel Grand Azmakhan Spa & Wellness,474,Beach & Water,negative
Hotel Grand Azmakhan Spa & Wellness,474,Accommodation & Facilities,negative
Hotel Grand Azmakhan Spa & Wellness,474,Service & Social Experience,negative
Hotel Grand Azmakhan Spa & Wellness,474,Leisure & Meals,negative
Hotel Grand Azmakhan Spa & Wellness,475,room,negative
Hotel Grand Azmakhan Spa & Wellness,475,service,negative
Hotel Grand Azmakhan Spa & Wellness,475,location,negative
Hotel Grand Azmakhan Spa & Wellness,475,price,negative
Hotel Grand Azmakhan Spa & Wellness,475,food,negative
Hotel Grand Azmakhan Spa & Wellness,475,Beach & Water,negative
Hotel Grand Azmakhan Spa & Wellness,475,Accommodation & Facilities,negative
Hotel Grand Azmakhan Spa & Wellness,475,Service & Social Experience,negative
Hotel Grand Azmakhan Spa & Wellness,475,Leisure & Meals,negative
Hotel Grand Azmakhan Spa & Wellness,476,room,positive
Hotel Grand Azmakhan Spa & Wellness,476,service,positive
Hotel Grand Azmakhan Spa & Wellness,476,location,positive
Hotel Grand Azmakhan Spa & Wellness,476,price,positive
Hotel Grand Azmakhan Spa & Wellness,476,food,positive
Hotel Grand Azmakhan Spa & Wellness,476,Beach & Water,positive
Hotel Grand Azmakhan Spa & Wellness,476,Accommodation & Facilities,positive
Hotel Grand Azmakhan Spa & Wellness,476,Service & Social Experience,positive
Hotel Grand Azmakhan Spa & Wellness,476,Leisure & Meals,positive
Hotel Grand Azmakhan Spa & Wellness,477,room,negative
Hotel Grand Azmakhan Spa & Wellness,477,service,negative
Hotel Grand Azmakhan Spa & Wellness,477,location,negative
Hotel Grand Azmakhan Spa & Wellness,477,price,negative
Hotel Grand Azmakhan Spa & Wellness,477,food,negative
Hotel Grand Azmakhan Spa & Wellness,477,Beach & Water,negative
Hotel Grand Azmakhan Spa & Wellness,477,Accommodation & Facilities,negative
Hotel Grand Azmakhan Spa & Wellness,477,Service & Social Experience,negative
Hotel Grand Azmakhan Spa & Wellness,477,Leisure & Meals,negative
Hotel Grand Azmakhan Spa & Wellness,478,room,neutral
Hotel Grand Azmakhan Spa & Wellness,478,service,neutral
