hotel_name,aspect,sentiment
Hotel Grand Azmakhan Spa & Wellness,breakfast_quality,negative
Hotel Grand Azmakhan Spa & Wellness,cleanliness,negative
Hotel Grand Azmakhan Spa & Wellness,room_facilities,negative
Akyaka Villa Marine Otel & Restoran,pool_beach,positive
Akyaka Villa Marine Otel & Restoran,breakfast_quality,positive
Akyaka Villa Marine Otel & Restoran,cleanliness,positive
Akyaka Villa Marine Otel & Restoran,room_facilities,positive
Akyaka Villa Marine Otel & Restoran,pool_beach,positive
Akyaka Villa Marine Otel & Restoran,breakfast_quality,positive
Akyaka Villa Marine Otel & Restoran,cleanliness,positive
Akyaka Villa Marine Otel & Restoran,room_facilities,positive
Akyaka Villa Marine Otel & Restoran,pool_beach,positive
Akyaka Villa Marine Otel & Restoran,breakfast_quality,positive
Akyaka Villa Marine Otel & Restoran,cleanliness,positive
Akyaka Villa Marine Otel & Restoran,room_facilities,positive
Akyaka Villa Marine Otel & Restoran,pool_beach,positive
Akyaka Villa Marine Otel & Restoran,breakfast_quality,positive
Akyaka Villa Marine Otel & Restoran,cleanliness,positive
Akyaka Villa Marine Otel & Restoran,room_facilities,positive
Akyaka Villa Marine Otel & Restoran,pool_beach,positive
Akyaka Villa Marine Otel & Restoran,breakfast_quality,positive
Akyaka Villa Marine Otel & Restoran,cleanliness,positive
Akyaka Villa Marine Otel & Restoran,room_facilities,positive
Akyaka Villa Marine Otel & Restoran,pool_beach,positive
Akyaka Villa Marine Otel & Restoran,breakfast_quality,positive
Akyaka Villa Marine Otel & Restoran,cleanliness,positive
Akyaka Villa Marine Otel & Restoran,room_facilities,positive
Akyaka Villa Marine Otel & Restoran,pool_beach,positive
Akyaka Villa Marine Otel & Restoran,breakfast_quality,positive
Akyaka Villa Marine Otel & Restoran,cleanliness,positive
Akyaka Villa Marine Otel & Restoran,room_facilities,positive
Akyaka Villa Marine Otel & Restoran,pool_beach,positive
Akyaka Villa Marine Otel & Restoran,breakfast_quality,positive
Akyaka Villa Marine Otel & Restoran,cleanliness,positive
Akyaka Villa Marine Otel & Restoran,room_facilities,positive
Akyaka Villa Marine Otel & Restoran,pool_beach,positive
Akyaka Villa Marine Otel & Restoran,breakfast_quality,positive
Akyaka Villa Marine Otel & Restoran,cleanliness,positive
Akyaka Villa Marine Otel & Restoran,room_facilities,positive
Akyaka Villa Marine Otel & Restoran,pool_beach,positive
Akyaka Villa Marine Otel & Restoran,breakfast_quality,positive
Akyaka Villa Marine Otel & Restoran,cleanliness,positive
Akyaka Villa Marine Otel & Restoran,room_facilities,positive
Alp Suites Safran,pool_beach,positive
Alp Suites Safran,breakfast_quality,positive
Alp Suites Safran,cleanliness,positive
Alp Suites Safran,room_facilities,positive
Alp Suites Safran,pool_beach,positive
Alp Suites Safran,breakfast_quality,positive
Alp Suites Safran,cleanliness,positive
Alp Suites Safran,room_facilities,positive
Alp Suites Safran,pool_beach,negative
Alp Suites Safran,breakfast_quality,negative
Alp Suites Safran,cleanliness,positive
Alp Suites Safran,room_facilities,neutral
Alp Suites Safran,pool_beach,positive
Alp Suites Safran,breakfast_quality,positive
Alp Suites Safran,cleanliness,positive
Alp Suites Safran,room_facilities,positive
Alp Suites Safran,pool_beach,positive
Alp Suites Safran,breakfast_quality,positive
Alp Suites Safran,cleanliness,positive
Alp Suites Safran,room_facilities,positive
Alp Suites Safran,pool_beach,positive
Alp Suites Safran,breakfast_quality,positive
Alp Suites Safran,cleanliness,positive
Alp Suites Safran,room_facilities,positive
Alp Suites Safran,pool_beach,positive
Alp Suites Safran,breakfast_quality,positive
Alp Suites Safran,cleanliness,positive
Alp Suites Safran,room_facilities,positive
Alp Suites Safran,pool_beach,positive
Alp Suites Safran,breakfast_quality,positive
Alp Suites Safran,cleanliness,positive
Alp Suites Safran,room_facilities,positive
Alp Suites Safran,pool_beach,positive
Alp Suites Safran,breakfast_quality,positive
Alp Suites Safran,cleanliness,positive
Alp Suites Safran,room_facilities,positive
Alp Suites Safran,pool_beach,positive
Alp Suites Safran,breakfast_quality,positive
Alp Suites Safran,cleanliness,positive
Alp Suites Safran,room_facilities,positive
villa vali Akyaka Apart,pool_beach,neutral
villa vali Akyaka Apart,breakfast_quality,positive
villa vali Akyaka Apart,cleanliness,positive
villa vali Akyaka Apart,room_facilities,positive
villa vali Akyaka Apart,pool_beach,positive
villa vali Akyaka Apart,breakfast_quality,positive
villa vali Akyaka Apart,cleanliness,positive
villa vali Akyaka Apart,room_facilities,positive
villa vali Akyaka Apart,pool_beach,positive
villa vali Akyaka Apart,breakfast_quality,positive
villa vali Akyaka Apart,cleanliness,positive
villa vali Akyaka Apart,room_facilities,positive
villa vali Akyaka Apart,pool_beach,negative
villa vali Akyaka Apart,breakfast_quality,negative
villa vali Akyaka Apart,cleanliness,negative
villa vali Akyaka Apart,room_facilities,negative
villa vali Akyaka Apart,pool_beach,positive
villa vali Akyaka Apart,breakfast_quality,positive
villa vali Akyaka Apart,cleanliness,positive
villa vali Akyaka Apart,room_facilities,positive
villa vali Akyaka Apart,pool_beach,positive
villa vali Akyaka Apart,breakfast_quality,positive
villa vali Akyaka Apart,cleanliness,positive
villa vali Akyaka Apart,room_facilities,positive
villa vali Akyaka Apart,pool_beach,positive
villa vali Akyaka Apart,breakfast_quality,positive
villa vali Akyaka Apart,cleanliness,positive
villa vali Akyaka Apart,room_facilities,positive
villa vali Akyaka Apart,pool_beach,positive
villa vali Akyaka Apart,breakfast_quality,positive
villa vali Akyaka Apart,cleanliness,positive
villa vali Akyaka Apart,room_facilities,positive
villa vali Akyaka Apart,pool_beach,positive
villa vali Akyaka Apart,breakfast_quality,positive
villa vali Akyaka Apart,cleanliness,positive
villa vali Akyaka Apart,room_facilities,positive
villa vali Akyaka Apart,pool_beach,neutral
villa vali Akyaka Apart,breakfast_quality,neutral
villa vali Akyaka Apart,cleanliness,positive
villa vali Akyaka Apart,room_facilities,neutral
Carissa Otel,pool_beach,neutral
Carissa Otel,breakfast_quality,neutral
Carissa Otel,cleanliness,neutral
Carissa Otel,room_facilities,positive
Carissa Otel,pool_beach,positive
Carissa Otel,breakfast_quality,positive
Carissa Otel,cleanliness,positive
Carissa Otel,room_facilities,positive
Carissa Otel,pool_beach,positive
Carissa Otel,breakfast_quality,positive
Carissa Otel,cleanliness,positive
Carissa Otel,room_facilities,positive
Carissa Otel,pool_beach,positive
Carissa Otel,breakfast_quality,positive
Carissa Otel,cleanliness,positive
Carissa Otel,room_facilities,positive
Carissa Otel,pool_beach,positive
Carissa Otel,breakfast_quality,positive
Carissa Otel,cleanliness,positive
Carissa Otel,room_facilities,positive
Carissa Otel,pool_beach,negative
Carissa Otel,breakfast_quality,negative
Carissa Otel,cleanliness,negative
Carissa Otel,room_facilities,negative
Carissa Otel,pool_beach,positive
Carissa Otel,breakfast_quality,positive
Carissa Otel,cleanliness,positive
Carissa Otel,room_facilities,positive
Carissa Otel,pool_beach,positive
Carissa Otel,breakfast_quality,positive
Carissa Otel,cleanliness,positive
Carissa Otel,room_facilities,positive
Carissa Otel,pool_beach,positive
Carissa Otel,breakfast_quality,positive
Carissa Otel,cleanliness,positive
Carissa Otel,room_facilities,positive
Carissa Otel,pool_beach,positive
Carissa Otel,breakfast_quality,positive
Carissa Otel,cleanliness,positive
Carissa Otel,room_facilities,positive
Hotel Caretta,pool_beach,negative
Hotel Caretta,breakfast_quality,negative
Hotel Caretta,cleanliness,negative
Hotel Caretta,room_facilities,negative
Hotel Caretta,pool_beach,positive
Hotel Caretta,breakfast_quality,positive
Hotel Caretta,cleanliness,positive
Hotel Caretta,room_facilities,positive
Hotel Caretta,pool_beach,positive
Hotel Caretta,breakfast_quality,positive
Hotel Caretta,cleanliness,positive
Hotel Caretta,room_facilities,positive
Hotel Caretta,pool_beach,positive
Hotel Caretta,breakfast_quality,positive
Hotel Caretta,cleanliness,positive
Hotel Caretta,room_facilities,positive
Hotel Caretta,pool_beach,positive
Hotel Caretta,breakfast_quality,positive
Hotel Caretta,cleanliness,positive
Hotel Caretta,room_facilities,positive
Hotel Caretta,pool_beach,positive
Hotel Caretta,breakfast_quality,positive
Hotel Caretta,cleanliness,positive
Hotel Caretta,room_facilities,positive
Hotel Caretta,pool_beach,positive
Hotel Caretta,breakfast_quality,positive
Hotel Caretta,cleanliness,positive
Hotel Caretta,room_facilities,positive
Hotel Caretta,pool_beach,positive
Hotel Caretta,breakfast_quality,positive
Hotel Caretta,cleanliness,positive
Hotel Caretta,room_facilities,positive
Hotel Caretta,pool_beach,positive
Hotel Caretta,breakfast_quality,positive
Hotel Caretta,cleanliness,positive
Hotel Caretta,room_facilities,positive
Hotel Caretta,pool_beach,positive
Hotel Caretta,breakfast_quality,positive
Hotel Caretta,cleanliness,negative
Hotel Caretta,room_facilities,positive
Demircioğlu Park Hotel,pool_beach,neutral
Demircioğlu Park Hotel,breakfast_quality,negative
Demircioğlu Park Hotel,cleanliness,neutral
Demircioğlu Park Hotel,room_facilities,neutral
Demircioğlu Park Hotel,pool_beach,positive
Demircioğlu Park Hotel,breakfast_quality,positive
Demircioğlu Park Hotel,cleanliness,positive
Demircioğlu Park Hotel,room_facilities,positive
Demircioğlu Park Hotel,pool_beach,positive
Demircioğlu Park Hotel,breakfast_quality,positive
Demircioğlu Park Hotel,cleanliness,positive
Demircioğlu Park Hotel,room_facilities,positive
Demircioğlu Park Hotel,pool_beach,positive
Demircioğlu Park Hotel,breakfast_quality,positive
Demircioğlu Park Hotel,cleanliness,positive
Demircioğlu Park Hotel,room_facilities,positive
Demircioğlu Park Hotel,pool_beach,positive
Demircioğlu Park Hotel,breakfast_quality,positive
Demircioğlu Park Hotel,cleanliness,positive
Demircioğlu Park Hotel,room_facilities,positive
Demircioğlu Park Hotel,pool_beach,positive
Demircioğlu Park Hotel,breakfast_quality,positive
Demircioğlu Park Hotel,cleanliness,positive
Demircioğlu Park Hotel,room_facilities,positive
Demircioğlu Park Hotel,pool_beach,positive
Demircioğlu Park Hotel,breakfast_quality,positive
Demircioğlu Park Hotel,cleanliness,positive
Demircioğlu Park Hotel,room_facilities,positive
Demircioğlu Park Hotel,pool_beach,positive
Demircioğlu Park Hotel,breakfast_quality,neutral
Demircioğlu Park Hotel,cleanliness,positive
Demircioğlu Park Hotel,room_facilities,positive
Demircioğlu Park Hotel,pool_beach,neutral
Demircioğlu Park Hotel,breakfast_quality,neutral
Demircioğlu Park Hotel,cleanliness,neutral
Demircioğlu Park Hotel,room_facilities,neutral
Demircioğlu Park Hotel,pool_beach,positive
Demircioğlu Park Hotel,breakfast_quality,positive
Demircioğlu Park Hotel,cleanliness,positive
Demircioğlu Park Hotel,room_facilities,positive
BEACON HILL SUITES,pool_beach,positive
BEACON HILL SUITES,breakfast_quality,positive
BEACON HILL SUITES,cleanliness,positive
BEACON HILL SUITES,room_facilities,positive
BEACON HILL SUITES,pool_beach,positive
BEACON HILL SUITES,breakfast_quality,positive
BEACON HILL SUITES,cleanliness,positive
BEACON HILL SUITES,room_facilities,positive
BEACON HILL SUITES,pool_beach,positive
BEACON HILL SUITES,breakfast_quality,positive
BEACON HILL SUITES,cleanliness,positive
BEACON HILL SUITES,room_facilities,positive
BEACON HILL SUITES,pool_beach,positive
BEACON HILL SUITES,breakfast_quality,positive
BEACON HILL SUITES,cleanliness,positive
BEACON HILL SUITES,room_facilities,positive
BEACON HILL SUITES,pool_beach,positive
BEACON HILL SUITES,breakfast_quality,positive
BEACON HILL SUITES,cleanliness,positive
BEACON HILL SUITES,room_facilities,positive
BEACON HILL SUITES,pool_beach,positive
BEACON HILL SUITES,breakfast_quality,positive
BEACON HILL SUITES,cleanliness,positive
BEACON HILL SUITES,room_facilities,positive
BEACON HILL SUITES,pool_beach,positive
BEACON HILL SUITES,breakfast_quality,positive
BEACON HILL SUITES,cleanliness,positive
BEACON HILL SUITES,room_facilities,positive
BEACON HILL SUITES,pool_beach,positive
BEACON HILL SUITES,breakfast_quality,positive
BEACON HILL SUITES,cleanliness,positive
BEACON HILL SUITES,room_facilities,positive
BEACON HILL SUITES,pool_beach,positive
BEACON HILL SUITES,breakfast_quality,positive
BEACON HILL SUITES,cleanliness,positive
BEACON HILL SUITES,room_facilities,positive
BEACON HILL SUITES,pool_beach,positive
BEACON HILL SUITES,breakfast_quality,neutral
BEACON HILL SUITES,cleanliness,positive
BEACON HILL SUITES,room_facilities,neutral
Kiraz Cicegi Butik Otel Akyaka,pool_beach,positive
Kiraz Cicegi Butik Otel Akyaka,breakfast_quality,negative
Kiraz Cicegi Butik Otel Akyaka,cleanliness,positive
Kiraz Cicegi Butik Otel Akyaka,room_facilities,positive
Kiraz Cicegi Butik Otel Akyaka,pool_beach,positive
Kiraz Cicegi Butik Otel Akyaka,breakfast_quality,positive
Kiraz Cicegi Butik Otel Akyaka,cleanliness,positive
Kiraz Cicegi Butik Otel Akyaka,room_facilities,positive
Kiraz Cicegi Butik Otel Akyaka,pool_beach,positive
Kiraz Cicegi Butik Otel Akyaka,breakfast_quality,positive
Kiraz Cicegi Butik Otel Akyaka,cleanliness,positive
Kiraz Cicegi Butik Otel Akyaka,room_facilities,positive
Kiraz Cicegi Butik Otel Akyaka,pool_beach,positive
Kiraz Cicegi Butik Otel Akyaka,breakfast_quality,positive
Kiraz Cicegi Butik Otel Akyaka,cleanliness,positive
Kiraz Cicegi Butik Otel Akyaka,room_facilities,positive
Kiraz Cicegi Butik Otel Akyaka,pool_beach,positive
Kiraz Cicegi Butik Otel Akyaka,breakfast_quality,positive
Kiraz Cicegi Butik Otel Akyaka,cleanliness,positive
Kiraz Cicegi Butik Otel Akyaka,room_facilities,positive
Kiraz Cicegi Butik Otel Akyaka,pool_beach,negative
Kiraz Cicegi Butik Otel Akyaka,breakfast_quality,negative
Kiraz Cicegi Butik Otel Akyaka,cleanliness,negative
Kiraz Cicegi Butik Otel Akyaka,room_facilities,negative
Kiraz Cicegi Butik Otel Akyaka,pool_beach,positive
Kiraz Cicegi Butik Otel Akyaka,breakfast_quality,negative
Kiraz Cicegi Butik Otel Akyaka,cleanliness,positive
Kiraz Cicegi Butik Otel Akyaka,room_facilities,positive
Kiraz Cicegi Butik Otel Akyaka,pool_beach,negative
Kiraz Cicegi Butik Otel Akyaka,breakfast_quality,positive
Kiraz Cicegi Butik Otel Akyaka,cleanliness,negative
Kiraz Cicegi Butik Otel Akyaka,room_facilities,negative
Kiraz Cicegi Butik Otel Akyaka,pool_beach,neutral
Kiraz Cicegi Butik Otel Akyaka,breakfast_quality,negative
Kiraz Cicegi Butik Otel Akyaka,cleanliness,positive
Kiraz Cicegi Butik Otel Akyaka,room_facilities,negative
Kiraz Cicegi Butik Otel Akyaka,pool_beach,positive
Kiraz Cicegi Butik Otel Akyaka,breakfast_quality,positive
Kiraz Cicegi Butik Otel Akyaka,cleanliness,positive
Kiraz Cicegi Butik Otel Akyaka,room_facilities,positive
Merve Han Residence Hotel,pool_beach,negative
Merve Han Residence Hotel,breakfast_quality,negative
Merve Han Residence Hotel,cleanliness,negative
Merve Han Residence Hotel,room_facilities,negative
Merve Han Residence Hotel,pool_beach,positive
Merve Han Residence Hotel,breakfast_quality,positive
Merve Han Residence Hotel,cleanliness,positive
Merve Han Residence Hotel,room_facilities,positive
Merve Han Residence Hotel,pool_beach,neutral
Merve Han Residence Hotel,breakfast_quality,negative
Merve Han Residence Hotel,cleanliness,negative
Merve Han Residence Hotel,room_facilities,negative
Merve Han Residence Hotel,pool_beach,negative
Merve Han Residence Hotel,breakfast_quality,negative
Merve Han Residence Hotel,cleanliness,negative
Merve Han Residence Hotel,room_facilities,negative
Merve Han Residence Hotel,pool_beach,positive
Merve Han Residence Hotel,breakfast_quality,positive
Merve Han Residence Hotel,cleanliness,positive
Merve Han Residence Hotel,room_facilities,positive
Merve Han Residence Hotel,pool_beach,negative
Merve Han Residence Hotel,breakfast_quality,negative
Merve Han Residence Hotel,cleanliness,negative
Merve Han Residence Hotel,room_facilities,negative
Merve Han Residence Hotel,pool_beach,positive
Merve Han Residence Hotel,breakfast_quality,positive
Merve Han Residence Hotel,cleanliness,positive
Merve Han Residence Hotel,room_facilities,positive
Merve Han Residence Hotel,pool_beach,negative
Merve Han Residence Hotel,breakfast_quality,negative
Merve Han Residence Hotel,cleanliness,negative
Merve Han Residence Hotel,room_facilities,negative
Merve Han Residence Hotel,pool_beach,positive
Merve Han Residence Hotel,breakfast_quality,positive
Merve Han Residence Hotel,cleanliness,negative
Merve Han Residence Hotel,room_facilities,negative
Merve Han Residence Hotel,pool_beach,positive
Merve Han Residence Hotel,breakfast_quality,positive
Merve Han Residence Hotel,cleanliness,positive
Merve Han Residence Hotel,room_facilities,positive
XOX Apart Hotel,pool_beach,positive
XOX Apart Hotel,breakfast_quality,positive
XOX Apart Hotel,cleanliness,positive
XOX Apart Hotel,room_facilities,positive
XOX Apart Hotel,pool_beach,positive
XOX Apart Hotel,breakfast_quality,positive
XOX Apart Hotel,cleanliness,positive
XOX Apart Hotel,room_facilities,positive
XOX Apart Hotel,pool_beach,positive
XOX Apart Hotel,breakfast_quality,positive
XOX Apart Hotel,cleanliness,positive
XOX Apart Hotel,room_facilities,positive
XOX Apart Hotel,pool_beach,positive
XOX Apart Hotel,breakfast_quality,positive
XOX Apart Hotel,cleanliness,positive
XOX Apart Hotel,room_facilities,positive
XOX Apart Hotel,pool_beach,positive
XOX Apart Hotel,breakfast_quality,positive
XOX Apart Hotel,cleanliness,positive
